path,score,R1,R2,R3,R4,R5,R6,R7
images/male/caucasian/bruno-bucar-BGcjf5DzK_8-unsplash.jpg,8.66,0.041828304595421084,0.14583852286291643,0.2685672270234569,0.002484546609648808,0.5416775335364752,0.20121095520103327,0.3168059164678181
images/female/indian/make-up-artist-3987573_1920.jpg,8.66,0.13615572209733107,0.09251791808173415,0.1058950386982005,0.2874269377072871,0.2967548314057731,0.470742443210449,0.1264311269736027
images/male/hispanic/male-4444163_1920.jpg,8.56,0.1442823779055482,0.14195599639133416,0.03366225177293991,0.18796618750598149,0.5059347549213129,0.3710059690905916,0.2517158676355895
images/female/asian/mathias-huysmans-U4JDjYmjn1g-unsplash.jpg,9.13,0.016780589684535663,0.1690893415200989,0.0018787375398729989,0.010094720350354747,0.1973082803665911,0.26405536161304166,0.32531870498560944
images/male/indian/ankush-minda-uPIDtOdCINY-unsplash.jpg,8.36,0.13742989963911323,0.2089550854572504,0.03257530266479658,0.875598509000816,0.251407806716732,0.10933442965198137,0.23939066498169193
images/female/caucasian/40.jpg,8.18,0.2778140662263253,0.5238935068653134,0.03683542565494702,0.4893512124078192,0.39332053597677064,0.0895969229396043,0.24703778897973616
images/male/caucasian/nathan-dumlao-4m2-An3yFx0-unsplash.jpg,8.96,0.024970003599033452,0.20469366731374694,0.04109205492232282,0.08175605856467039,0.204406547931004,0.2552275052001154,0.3682067958290036
images/female/caucasian/marcel-strauss-4W0-5NOr6dg-unsplash.jpg,8.94,0.24244716775992514,0.03977232988030699,0.09315353966949802,0.01965827937694975,0.25528725817773656,0.42153346616461795,0.12839568860903827
images/male/black/pexels-alex-green-5699771.jpg,8.98,0.1911114769696589,0.04707334496962301,0.09178605188787836,0.11515214171283294,0.0004433903161000785,0.3836989396838233,0.32838222831167796
images/male/caucasian/mateus-pinheiro-6e0z7TFIlo0-unsplash.jpg,8.88,0.14344794003786676,0.34081537317209976,0.036518114423557124,0.08770794171983254,0.19285736647847918,0.0005311432171239971,0.46167558801177955
images/female/indian/women-4419736_1920.jpg,9.05,0.01756411833042093,0.13085839053306603,0.17261846990648966,0.06530116289532417,0.3592858676295867,0.14116191841680936,0.19129064386209116
images/female/indian/dollar-gill-Ciujwy5epq4-unsplash.jpg,8.69,0.0458523824767787,0.37482428283264557,0.009274288451528001,0.3168532508031574,0.28841492479173025,0.12384520790496945,0.32370245562293487
images/male/indian/man-2367954_1920.jpg,8.09,0.11507429728951202,0.06363165735821497,0.014346912892523545,1.2896961283312243,0.3472394687172127,0.11113168882837487,0.2245603959717828
images/female/hispanic/raamin-ka-4lQmQ_DBbNc-unsplash.jpg,9.3,0.06411380023583257,0.017896489844448915,0.11657364340868792,0.06353341472421992,0.01701713631884716,0.26056422671989643,0.24958906496462419
images/female/hispanic/woman-984247_1920.jpg,8.62,0.15275444890384593,0.34767004366098764,0.10099780396093694,0.4469257395998294,0.1022857353784703,0.012674965632251567,0.3997748623505242
images/female/asian/aiony-haust-Nsze2HlxoZo-unsplash.jpg,9.04,0.02607795870641061,0.1987325626190224,0.18764121291397973,0.1878461822863895,0.005646907496835274,0.1852399287692572,0.2982979095763907
images/male/caucasian/pexels-andrea-piacquadio-3824771.jpg,8.45,0.2730177822347557,0.6231455362368313,0.0215777361794256,0.544472807439172,0.1009294482540013,0.18592152131337003,0.0052138072945462355
images/female/caucasian/fezbot2000-nahUo1GhcrA-unsplash.jpg,9.06,0.05407791183546373,0.26139063210664326,0.057093923203503705,0.041265595161930735,0.1477936254661414,0.18362487117017778,0.32372425624210854
images/female/hispanic/siavosh-hosseini-XIDBMAAHGpQ-unsplash.jpg,9.13,0.06793566149245023,0.32711505904797744,0.13509207510573917,0.1580260159433926,0.03460210468626679,0.15675105502305176,0.10996985690991967
images/female/caucasian/girl-641673_1920.jpg,9.19,0.102579548699963,0.059433636737566964,0.07696011236500988,0.06298247868394413,0.07738813684739698,0.25735485332027763,0.2796202442930211
images/male/indian/noorulabdeen-ahmad-nDrV5Wq2lxU-unsplash.jpg,8.63,0.1397851701466064,0.39483921353663987,0.05000156114532461,0.30264058693638485,0.2285064838627726,0.056768627710098496,0.37846438160014806
images/female/caucasian/thinking-1887363_1920.jpg,8.85,0.020669412063787806,0.03697419562857607,0.15591686864987508,0.17494914224330138,0.4529292868512089,0.20005085888433394,0.2598883465259312
images/female/caucasian/logan-weaver-GLE_xlFgXTI-unsplash.jpg,8.48,0.07664909679362086,0.04684373313364487,0.062215635243330514,0.6045366922259718,0.28372681915073517,0.30743030311411035,0.34185495011799727
images/female/caucasian/8.jpg,8.24,0.10692287763888886,0.3744748128495614,0.21001603034510996,1.193324124303907,0.056966011250000115,0.04391846205429917,0.005471919612468179
images/male/asian/huy-le-XibZiVSku68-unsplash.jpg,8.78,0.07192201474817184,0.04053380298861464,0.21046966329347683,0.026045851385843255,0.3616824967231096,0.27933960041842676,0.387138648506667
images/female/caucasian/karsten-winegeart-7dmtZSxMDi0-unsplash.jpg,8.43,0.162795298836919,0.39262131161497615,0.018001605658018338,0.5203960252022821,0.3592057663368866,0.03168978409048262,0.2961425362385901
images/female/caucasian/mark-decile-UxJh17PRILY-unsplash.jpg,8.95,0.04906563954317855,0.08029079226215274,0.0575453974374005,0.08281258484569531,0.39907493180047293,0.3193357557598464,0.19741226219313845
images/female/caucasian/andreea-pop-uR4cG4C2tsg-unsplash.jpg,7.29,0.20167239175228802,0.21132378546116026,0.10445576574981885,3.392628799049006,0.495211064351478,0.1349674225007671,0.307200286980462
images/female/indian/pexels-mentatdgt-1167134.jpg,7.84,0.11481528346265057,0.41263519386361946,0.25661721516473324,1.2066570927936848,0.35660521880159735,0.05132993641255923,0.05300391182619113
images/female/indian/woman-smiling-1057659_1920.jpg,8.93,0.03524138480757277,0.3376099199722329,0.17792468480733348,0.18832689460449625,0.14190259776476966,0.18740089759646317,0.14327958486532744
images/male/hispanic/face-3265605_1920.jpg,8.49,0.07537129118658248,0.2872920048397496,0.027907419017410895,0.3291938128256382,0.1940660945338455,0.323224130385525,0.4767432823022897
images/male/caucasian/pexels-spencer-selover-775358.jpg,8.71,0.021928096635640104,0.19384835215211615,0.18751635619493823,0.7295586794401341,0.16714832451199646,0.14614409900119063,0.01600960860786982
images/female/caucasian/granny-1280445_1920.jpg,8.43,0.16284620328419086,0.22425421085744945,0.10242038290481958,0.6204674941373558,0.3323197030357141,0.037044653303905495,0.2968155942256243
images/female/caucasian/portrait-3364406_1920.jpg,8.74,0.052802538343607264,0.05467559833882807,0.02020462468943718,0.29542921001513656,0.32271110820723603,0.3411478340366305,0.3393988076521728
images/female/caucasian/business-3188067_1920.jpg,8.76,0.0426830729175538,0.10297883234632055,0.12797456775846028,0.7056242138634439,0.01612035653415056,0.27171449573011563,0.13286254694743382
images/female/caucasian/anastasiya-pavlova-7ip-IOC2yvA-unsplash.jpg,9.13,0.092157334171582,0.18340232055301575,0.009296691412843172,0.07535182648039807,0.10700856474869602,0.19935839177999437,0.32407404183755806
images/female/black/woman-1018291_1920.jpg,8.53,0.16743438411843248,0.114465775294047,0.19194450055495915,0.6762422388240472,0.07233376257767099,0.3147811928709692,0.13205121752413862
images/female/hispanic/4.jpg,8.98,0.16511090796201167,0.319866390885029,0.12565565177901328,0.1749910327915163,0.1560206098174428,0.01702432720420921,0.19264948082121203
images/female/black/pexels-jermaine-ulinwa-3321515.jpg,8.52,0.03331805032270552,0.2137576723587975,0.016277140785865285,0.6944342982853187,0.390521328808465,0.143232780187331,0.18845000134537404
images/male/indian/muhammad-murtaza-ghani-nUjfEYmJYl0-unsplash.jpg,8.64,0.06623529072414236,0.1341541636857635,0.024477922773020744,0.31735468114242327,0.33567505130524355,0.21656395814390317,0.4513673220833332
images/female/hispanic/woman-4552028_1920.jpg,9.15,0.0841500122619212,0.24778289973077272,0.07549992623575719,0.1686774925712753,0.04632549425271382,0.23515007084815842,0.10248436171166087
images/male/asian/businessman-1247947_1920.jpg,9.03,0.12598200015627814,0.10759838570746605,0.08670427143729786,0.42196889975171037,0.028575371565824348,0.12348006242364273,0.20652792132166797
images/female/black/ziphaus-NizskSsegM8-unsplash.jpg,8.11,0.05556793411768579,0.2811428546018391,0.0853018529762164,0.827865858109196,0.29258888097381974,0.37773379751614433,0.21553897867547755
images/female/caucasian/softball-1440812_1920.jpg,8.77,0.10632811919847418,0.34074439598140116,0.0008583280007188332,0.3339764691077973,0.3129818284533954,0.0016362305521042675,0.2981988892375895
images/male/black/mohammad-faruque-SpIKPT8zeAs-unsplash.jpg,7.94,0.1181280163575622,0.029857632277317414,0.11178496313450448,1.7136492378146062,0.049093889922812384,0.0814133758043245,0.3205736529450718
images/male/indian/diego-sanchez-ABNwyVyvCbo-unsplash.jpg,8.93,0.07962670284267759,0.42743292045008796,0.03971194038056258,0.024738962812623555,0.19714978618511614,0.07395317756630515,0.3657551728415771
images/male/caucasian/robert-godwin-cdksyTqEXzo-unsplash.jpg,8.59,0.18194895289392954,0.36044108639042083,0.040674755100999604,0.4677100577646047,0.18924398771050166,0.011007930749787231,0.34190177416296574
images/male/indian/jyotirmoy-gupta-nBe68MZSIYY-unsplash.jpg,8.92,0.1559345128581755,0.07483651237106392,0.05638585807580765,0.01368175746234046,0.27916618960841943,0.2961763710388625,0.3473042384251499
images/male/hispanic/pexels-anna-tarazevich-5234265.jpg,8.41,0.07663233794763147,0.02564741448698138,0.2738321671389503,0.2526594917025722,0.7840166040258716,0.3275413958036777,0.06610528343287858
images/male/asian/pexels-ba-phi-1339536.jpg,8.62,0.2024912955105116,0.45319690749463915,0.036249927530981774,0.2543813730983069,0.09734335617544487,0.12836943684356128,0.39605066511450815
images/female/black/jovaughn-stephens-3ajz-2RgEi8-unsplash.jpg,8.87,0.04134740161246553,0.048890096564964125,0.19061464338368905,0.5358671094502869,0.00803674617175587,0.219151598671252,0.24134792972294128
images/female/asian/leo-rivas-2iqKxsN659U-unsplash.jpg,9.04,0.10221281019249195,0.14033251056872076,0.07010459460675622,0.1784750466860745,0.20813994672371328,0.20632034125767773,0.1858677724984361
images/male/hispanic/g_13.jpg,8.1,0.06741778179933511,0.24312734757225285,0.026734992113135903,0.9861714033790709,0.32003437323535233,0.05406486220649187,0.4583454505778197
images/male/asian/pexels-ketut-subiyanto-4473405.jpg,7.79,0.31128897261751654,0.6226656854609961,0.06393149649510232,0.7930453383399245,0.18399647325763158,0.3649875465889032,0.1584384710998159
images/female/black/61.jpg,8.13,0.3692555384601557,0.771359287149774,0.12484577509263595,0.06127266591158875,0.0861327736749784,0.32657605958148395,0.3781658840301103
images/female/asian/documentary-2695341_1920.jpg,8.55,0.19599927642000403,0.2706279651975221,0.1954110446319508,0.5652597650548443,0.22665171063428646,0.04629463390654265,0.13858000082358313
images/female/indian/woman-5922147_1920.jpg,8.25,0.04672982443523899,0.19594602185350096,0.03853370153928992,0.8671356988303824,0.3149499785835965,0.056715231104470964,0.45974194661408285
images/male/asian/sarad-shrestha-i1okjBPfPlY-unsplash.jpg,8.41,0.06723108509282683,0.06171635828724398,0.06949993484812556,0.9118640086323666,0.1501117082928607,0.10791273063114115,0.4359546381946935
images/male/indian/kazi-mizan-S3FoV56-Wbk-unsplash.jpg,8.73,0.16307235978853418,0.366236914712867,0.06944690943661258,0.07201038936555748,0.3450899038689146,0.11949022881886484,0.30565342916039695
images/female/asian/jimmy-chang-VplzfrQvCm4-unsplash.jpg,8.83,0.15502486213177802,0.4804527103858396,0.10410836213563157,0.13717389551360837,0.09039534244655112,0.1339979148775765,0.2210917345855936
images/female/hispanic/sergio-souza-P-PKKQvASEE-unsplash.jpg,8.07,0.018877058359116905,0.2298103763988122,0.09285448600978885,0.9577581868895766,0.39602651274847744,0.15267024567234166,0.33877425741378353
images/female/hispanic/girl-1258630_1920.jpg,9.18,0.11561270252441824,0.09303166304127042,0.050538360557327966,0.20569062984903752,0.1491778141915574,0.11238467175357125,0.19898824750539923
images/female/caucasian/luiza-braun-VdxeNFB4ymA-unsplash.jpg,8.8,0.05400546870104872,0.13594521800312154,0.08909659873834519,0.341616800006209,0.18067530004352417,0.3738969122194107,0.1814089235613252
images/female/caucasian/pexels-pixabay-40901.jpg,9.12,0.036573300561786315,0.26236520994086976,0.04671634234381461,0.020931833558402113,0.1794776136139944,0.2407014115767927,0.20765868674198584
images/male/indian/man-921004_1920.jpg,8.75,0.11662354918766016,0.3996401661522142,0.02100929380725769,0.12559589289834538,0.3001801640259214,0.1925975912567539,0.2615930107871427
images/male/indian/indian-3459541_1920.jpg,8.84,0.22061028551203266,0.41182244124138334,0.015703961807054023,0.1438909705044502,0.14433651899403088,0.11951663315906491,0.26231188499078106
images/female/asian/manny-moreno-g9mefExQHfM-unsplash.jpg,8.8,0.05073776865793289,0.22682590199488817,0.1594218171034394,0.3256320931266783,0.16899603801890906,0.15081666863812693,0.27598288316827957
images/male/black/gift-habeshaw-KBv5dEN3QtY-unsplash(1).jpg,8.93,0.024117425880693766,0.05523887982213682,0.1678601054361768,0.39183449222074995,0.029609871571893542,0.18331610763589734,0.3631619397422252
images/female/caucasian/laura-chouette-nkWnc-W_GP8-unsplash.jpg,8.89,0.0913585672781474,0.08046743994377414,0.021962168475469612,0.027114956161788717,0.3740261288248483,0.3454594736438519,0.31269656062513307
images/male/indian/juanma-velasquez-JrNsKhB5aRQ-unsplash.jpg,8.76,0.08581149042052827,0.182631453725701,0.1066222373620791,0.4526031377779913,0.07913130703662952,0.14648693129343804,0.35236359831266983
images/female/asian/young-women-1281280_1920.jpg,7.76,0.1088217391019457,0.02994426586236143,0.1402943634029301,1.2139327053534974,0.4705602601528096,0.28477592510528904,0.2942001478012941
images/female/caucasian/madison-hedgecock-qlBA-4odDbw-unsplash.jpg,9.01,0.01709455587767139,0.05506442916423149,0.0852766765293278,0.4430160734423303,0.14938730662285304,0.26643108093785894,0.09948486514587418
images/male/black/awab-husameldin-4CxTSNe_8Qk-unsplash.jpg,8.17,0.07280014333262086,0.12267357284947522,0.02666892068743354,1.1208804217039174,0.34033693822281097,0.13700487633056135,0.24904030753033402
images/female/indian/model-5576796_1920.jpg,8.83,0.14257882361647933,0.2891890138819606,0.12262285573469889,0.5771524520579321,0.05624360934910566,0.061663748525204065,0.07327747094789361
images/male/black/karsten-winegeart-JfN0kpooAyw-unsplash.jpg,8.37,0.0234766278447176,0.3580995330925649,0.16211853080390304,0.6043334804093619,0.33741671885799285,0.029698710006953455,0.3261613513578292
images/female/asian/faizfajer-VzmoR9Meu3w-unsplash.jpg,8.56,0.03715136862077695,0.31224495320072787,0.03407630841712517,0.13246456193104406,0.47856991367857504,0.24568860868858966,0.3937991089988413
images/male/caucasian/mitchell-griest-k879YX17xVQ-unsplash.jpg,8.91,0.014647892050590361,0.06491584426026065,0.04560821510161572,0.24164530608715507,0.30711299421818516,0.20250709694677704,0.3619020885588202
images/male/hispanic/daniil-onischenko-YtvwVAVUrLI-unsplash.jpg,7.67,0.2968118344844508,0.6208487813477368,0.08338847119312365,0.7291676449737647,0.20793246472115912,0.4222607860720331,0.2813745447982352
images/male/caucasian/nathan-dumlao-ger61_TX6oI-unsplash.jpg,8.61,0.14788074186271905,0.021817417097345526,0.1315318213416079,0.3289519370191949,0.18100164263700314,0.4378002207068943,0.3289032546407986
images/female/caucasian/28.jpg,9.21,0.149778464137714,0.23829380623158758,0.07172440582403494,0.21001130378624855,0.07067945606459625,0.05724418054957048,0.09365812964905285
images/female/indian/jewellery-4255833_1920.jpg,8.5,0.05629638543756399,0.0943231672223015,0.08335681832551045,0.4811634374713034,0.37895603543997614,0.32309518529441195,0.2791864655587555
images/male/asian/face-1223346_1920.jpg,8.46,0.2497654917151273,0.1560438281789156,0.018034525550742586,0.00806366542826864,0.5044709489333818,0.41595001130332787,0.39193866348642614
images/female/asian/dr-1621296_1920.jpg,8.73,0.07070700441242228,0.04658294747465175,0.22477498392058037,0.38262849072493554,0.38196601125000007,0.306346138685593,0.022463042233546116
images/female/asian/cozies-tone-k4PSfwVsHIY-unsplash.jpg,8.89,0.09972076302045307,0.011282509096495641,0.042040129304836915,0.05183473018018536,0.302746109080422,0.3497352857033176,0.39544300152797995
images/female/indian/latina-4573900_1920.jpg,8.87,0.09669339928609078,0.16900338799514625,0.21659360169996078,0.4373990208358285,0.03846150668766968,0.3136700871821474,0.004003152179250513
images/male/asian/farhan-shaikh-iylgKUdIljc-unsplash.jpg,7.94,0.012470962350430659,0.17990863374208277,0.02348742024127315,1.3346902756484338,0.3490378494813484,0.13158052321191138,0.29976509577083577
images/male/caucasian/man-3786991_1920.jpg,8.13,0.08282044869407934,0.2215251705467285,0.14172845480251106,0.516886920963828,0.4685516461549313,0.3834660875154321,0.2980585521236456
images/male/indian/india-1129954_1920.jpg,9.08,0.12736262097639584,0.04535476114574366,0.0432664626071404,0.27652748005910066,0.16576730902486414,0.13395849857233433,0.24961594264407339
images/female/caucasian/portrait-of-a-girl-4604219_1920.jpg,9.21,0.04241939608459444,0.13190887007886576,0.10368211835156638,0.09130914426200887,0.05404113502774477,0.2418078525572651,0.2322133998340996
images/male/caucasian/cobro-vfidsFiK-lM-unsplash.jpg,8.86,0.011730270699029433,0.19603907911086482,0.010308215819767375,0.17149468345190377,0.31096590854448336,0.26257242603110487,0.3259362345613006
images/female/asian/girl-4036509_1920.jpg,9.12,0.020297133604830986,0.2394483798292999,0.11448747760180167,0.06148556166021524,0.07627601418474872,0.13878358951956882,0.3409625370549596
images/female/hispanic/raamin-ka-v8dc2XkhIfM-unsplash.jpg,8.5,0.1531882997460705,0.15509136088441444,0.025074076355306563,0.14135567623675693,0.4966970858951343,0.4110177632759857,0.3135620423964076
images/female/caucasian/woman-3187336_1920.jpg,8.94,0.12828210425280373,0.33224919388618446,0.025010449050692163,0.11369212161987052,0.34445717065433756,0.16679214548312782,0.09109421771196624
images/female/caucasian/young-girl-510441_1920.jpg,8.93,0.051254498488727984,0.28418955013597746,0.03811816168244464,0.2180054236760789,0.028316068761016444,0.33201148479955234,0.2636170964109068
images/female/caucasian/analise-benevides-x-CinW2XVRw-unsplash.jpg,9.19,0.16447138836923325,0.31092672009730604,0.011245077227157507,0.03710119196809414,0.07926478874384779,0.09042796023822386,0.22701780279522654
images/female/caucasian/gemma-chua-tran-UIZYDvmQg6U-unsplash.jpg,7.81,0.33226829828838844,0.88818143291894,0.0005222716963977359,0.30913009546584247,0.2916369364081246,0.29005202547244635,0.37340778960593335
images/female/caucasian/garin-chadwick-dVnnPd2xgf4-unsplash.jpg,8.52,0.0721889568515055,0.21528969126918063,0.02218968286352574,0.20045645295083214,0.42176499453038696,0.32433072655687734,0.41678379482803174
images/male/asian/jeff-tumale-C_JB2G5mSYQ-unsplash.jpg,6.49,0.9244306445717958,0.13233000889506763,0.298877595264573,0.21347179898747215,1.0833139117385024,0.9333389606817739,0.3845220414475303
images/male/black/pexels-ono-kosuki-5648108.jpg,8.63,0.10865570514924738,0.3628845952513615,0.1809330837338301,0.2708463283847351,0.2846133067753902,0.06158674177380519,0.2819904093865351
images/female/caucasian/teenager-4985908_1920.jpg,9.23,0.21211731433292913,0.298217124865912,0.034851782235005624,0.12414528137198855,0.016799462207966798,0.01460252823021757,0.1762682225486507
images/male/black/humphrey-muleba-72QxUqXuXz8-unsplash.jpg,7.51,0.09810551603637752,0.22272873233408585,0.23228523343401997,1.6381440111889234,0.5911352333790465,0.04505176983891812,0.016138246719952454
images/female/caucasian/charisse-kenion-AZRVxIyCLxY-unsplash.jpg,7.74,0.1021097610736994,0.11371466085123516,0.04828208824794,2.680981998838144,0.45588719270714817,0.03103292612611752,0.1886512585448179
images/female/caucasian/redhead-1996288_1920.jpg,8.9,0.14812167501707418,0.21163992394844766,0.03498305613882602,0.09194991287604304,0.2859918410737934,0.1594134251277679,0.31794980024471675
images/female/caucasian/jassir-jonis-yFoZ6B6KGN8-unsplash.jpg,8.31,0.02101322238445058,0.19828421812644836,0.06966534728209917,0.5512705894365617,0.5493141179877117,0.3034567833020132,0.21811512151804746
images/female/caucasian/girl-2406963_1920.jpg,9.31,0.05408375161418211,0.08250544532007398,0.03095153877680712,0.1698150506066367,0.12999876120667575,0.2494691193462164,0.06971380001165506
images/female/caucasian/girl-1482002_1920.jpg,8.38,0.21608912749935416,0.6597612679630035,0.07324156451821184,0.29882379847904406,0.19721887187860498,0.22335185696832793,0.16777402797518182
images/male/asian/darshan-patel-QJEVpydulGs-unsplash.jpg,8.85,0.04485956630154786,0.2394449588584815,0.09965933944884475,0.3086373004971663,0.09031288286096517,0.1652124501009533,0.3523629900607368
images/female/hispanic/couple-5227606_1920.jpg,7.62,0.18316755601826018,0.37261868789570274,0.12621841749793083,1.67025005920469,0.22025563476869925,0.14329028633728091,0.032430048802062794
images/female/hispanic/christina-wocintechchat-com-SJvDxw0azqw-unsplash.jpg,8.34,0.13200288453204556,0.3619018321636813,0.20877051186412454,0.7040425810023729,0.3093649571850874,0.07529791898299987,0.08591030172708258
images/female/hispanic/kim-carpenter-IHIgnhLvz5Q-unsplash.jpg,7.92,0.230364236741466,0.46749254044372024,0.27509993130690025,0.7011450083630797,0.20446456831985094,0.4030517254864472,0.0699848129615308
images/female/asian/woman-3951558_1920.jpg,7.82,0.38969206143803325,0.19847997808035456,0.09241075525573472,0.17861112911263444,0.6381007540319573,0.6167607617989554,0.3528855387250236
images/female/asian/jernej-graj-muXeYVQaPyA-unsplash.jpg,9.13,0.00300297377244485,0.08279492127123089,0.1201088693082355,0.09297920450563346,0.07257635220398928,0.2720873100784602,0.3377380101433347
images/female/caucasian/girl-1888161_1920.jpg,8.64,0.13398547202286815,0.3722127240016688,0.2409247794514806,0.010372163771491305,0.6190922320544161,0.0753853878423425,0.08912756409438471
images/male/caucasian/mark-decile-ODah33uNGvU-unsplash.jpg,8.88,0.09386293310970206,0.12599126198336696,0.04035783322541664,0.34689520731843104,0.31373814483418894,0.1222498324578789,0.22791848584335628
images/male/caucasian/ashkan-forouzani-ldkvWj0lrqk-unsplash.jpg,8.06,0.01823766741645305,0.2586661685625118,0.08561886034472033,0.7410981061700388,0.5249448672843555,0.1607667484255122,0.41189478275743907
images/female/caucasian/apostolos-vamvouras-egW3HtJfsrE-unsplash.jpg,8.67,0.039800036031513164,0.008126930062165805,0.04813561291902513,0.49655395606578057,0.422433478164268,0.2865049599218714,0.2094118763853421
images/male/asian/stephanie-nakagawa-ADSKIn0ScDg-unsplash.jpg,7.68,0.12402914498739692,0.03785926779818638,0.06062903046791179,2.138986359908965,0.33740914126343013,0.010427217324330718,0.4381004725047428
images/female/hispanic/summer-carnival-4408804_1920.jpg,8.82,0.15078321525607108,0.05135935125836677,0.01642456616234833,0.012747174901153402,0.3839155474577769,0.4025195269595472,0.3209408642633915
images/female/black/female-4899179_1920.jpg,8.9,0.13781023771809275,0.08657471035977093,0.031060678213588266,0.03938748491620636,0.21142378019171737,0.40080580164268165,0.3390490517254068
images/male/hispanic/isaac-quesada-uTZ9UIxUKVY-unsplash.jpg,8.6,0.016025005173758045,0.11060244875492109,0.04351638979561301,0.7471285836737211,0.24227336052051962,0.12897821946586974,0.29199546942362775
images/female/caucasian/nadya-glo-fp6VYFSzM-Y-unsplash.jpg,8.28,0.21794419112910268,0.014768481374411113,0.021411255525543238,0.47481664643943966,0.5191494771604876,0.4610813146186461,0.24257024506059177
images/female/caucasian/pexels-andrea-piacquadio-3768877.jpg,9.13,0.061838645075107834,0.18030347905690025,0.011671688376825973,0.07061826799360404,0.07615743712200929,0.35474895751325675,0.2313678716352916
images/female/caucasian/gleb-lukomets-kKX-iJP8sX8-unsplash.jpg,8.22,0.014736959592257737,0.041686146030487814,0.08903502281253473,1.0004975304555972,0.26140831709389056,0.2383539458138002,0.36722020892162255
images/female/caucasian/anastasiya-nekhaeva-vqGyIoD3PAc-unsplash.jpg,8.59,0.2836915780275411,0.003203488918460229,0.0815414596859585,0.059430937489953095,0.47741680639868056,0.4941898540889107,0.19206138372536774
images/female/caucasian/luiza-braun-YfDfwP3gSo0-unsplash.jpg,9.31,0.024832134094799452,0.07681017734823148,0.012275302075235084,0.03647630385916156,0.21733624402742668,0.234019144060007,0.1852441457359726
images/female/asian/asian-3932158_1920.jpg,8.48,0.00509082580900988,0.08527654089537595,0.10267088681032432,0.6017069397682986,0.23558382754623652,0.2724519988055889,0.4237047325448362
images/female/caucasian/eva-wilcock-hHFijaQdfTw-unsplash.jpg,9.07,0.0737137005653894,0.22002839309376943,0.1212032022302254,0.04363122489782656,0.03808145781750372,0.22334352505114974,0.33391037313104976
images/female/hispanic/kunj-parekh-VfC7Pm5BxuI-unsplash.jpg,8.77,0.08897650872997609,0.08979329092619581,0.04225039870600744,0.35956418462317674,0.2748621945068537,0.16937853623986765,0.3726080392625093
images/female/indian/pexels-rafi-ahmed-haven-1253364.jpg,8.62,0.05640106689455493,0.10181684877577157,0.12054273698594264,0.7239704913876841,0.15549359948073183,0.19314573032360904,0.21141986827400294
images/female/indian/anshika-panchal-CX7WFaWeFhw-unsplash.jpg,8.93,0.15035141718554912,0.09470929101972736,0.13658073160827433,0.5162481252988329,0.038109178065392824,0.02970618968967531,0.24531337138122478
images/female/black/ricardo-esquivel-O8i3pW1leYs-unsplash.jpg,7.36,1.2353210530309306,0.41071359720103673,0.11788931980044226,0.3110887249838412,0.09866168380303231,0.48256590030531554,0.3350604812210951
images/female/asian/23.jpg,9.41,0.0769236261327162,0.08693082924595696,0.028749500883185286,0.03502651108348864,0.040576839990200675,0.21958793782412345,0.17926841446811403
images/female/caucasian/girl-2209147_1920.jpg,8.89,0.16884033850661173,0.3013993765936893,0.04762702283206499,0.05652225734318628,0.2184417915962138,0.09727399732267661,0.3658371793119566
